id,price,revenue,investor,year,zip
1287,1400000,20.468358395989974,True,8.745205479452055,2122
1313,2150000,17.97625,True,2.6301369863013697,2127
1322,312000,-10.5996,False,1.36986301369863,2135
1393,315000,4.7188977541371155,False,18.542465753424658,2130
1440,841000,11.588300492610838,True,1.1123287671232878,2128
1469,300000,63.14830316742082,True,1.210958904109589,2124
1474,110000,14.528530823648305,False,21.687671232876713,2121
1509,481000,4.737070777855641,True,7.8191780821917805,2130
1567,1000000,9.433938893476466,True,6.635616438356164,2127
1583,3150000,11.716195551436513,True,5.912328767123288,2130
1606,792500,5.043545222680009,False,13.964383561643835,2127
1627,4000000,126.3401287553648,True,1.2767123287671234,2125
1628,4000000,126.3401287553648,True,1.2767123287671234,2125
1683,935000,12.006578947368421,True,5.83013698630137,2128
1687,1680000,19.734313725490196,True,10.2,2120
1705,4725000,18.572705041384502,True,7.282191780821917,2124
1747,350000,1.3679549414986307,False,22.01095890410959,2132
1754,1100000,25.635653091631486,True,22.065753424657533,2129
1758,1150000,39.63440311208364,False,11.26849315068493,2128
1805,390000,4.460829132626456,True,15.761643835616438,2130
1806,375000,4.019450476031402,True,16.4027397260274,2130
1828,8600000,5.963839285714285,True,3.3753424657534246,2113
1838,3363000,11.754792711909161,True,20.75068493150685,2118
1923,995000,4.507161290322581,True,4.2465753424657535,2118
1926,900000,14.08721640488656,True,12.558904109589042,2127
1930,900000,7.550183598531211,True,20.145205479452056,2124
1949,900000,4.451219512195122,True,4.493150684931507,2128
1963,2375000,0.055867346938775556,True,1.073972602739726,2114
2058,1150000,10.7938790560472,True,1.8575342465753424,2125
2095,1195000,26.680766331658294,True,21.80821917808219,2127
2107,300000,15566.176470588234,True,0.1863013698630137,2127
2108,1200000,268.060294117647,True,0.1863013698630137,2127
2117,1215000,23.499745773484175,True,21.553424657534247,2127
2125,2100000,11.063376753507013,True,2.734246575342466,2128
2150,1075000,16.592587548638132,True,7.041095890410959,2119
2239,1450000,18.671929451763706,True,6.446575342465754,2119
2263,1900000,15.463859275053306,True,2.56986301369863,2119
2289,3200000,29.60313432835821,True,1.8356164383561644,2127
2355,655000,3.2534368070953437,False,3.706849315068493,2129
2391,895000,10.039021678710395,True,14.786301369863013,2128
2404,2050000,64.79001223615785,False,17.912328767123288,2128
2410,1050000,19.235792283426353,False,11.29041095890411,2131
2412,7500000,2.7730471140118294,True,13.432876712328767,2116
2413,1785000,11.744440700808626,True,4.065753424657534,2116
2414,1225000,9.743878656554713,True,2.5287671232876714,2116
2418,1600000,5.5281825153374236,False,3.5726027397260274,2127
2490,2500000,9.005987091030493,True,12.30958904109589,2116
2530,1100000,4.4359573791348605,True,17.22739726027397,2135
2539,2525000,4.370429715950474,True,3.7616438356164386,2116
2609,340000,6.30509228740936,True,16.624657534246577,2215
2620,2400000,11.788464410154306,False,11.008219178082191,2114
2652,725000,4.577905844155844,True,16.876712328767123,2116
2661,5048000,22.060691823899372,True,0.8712328767123287,2115
2666,1105000,8.70688432835821,True,7.342465753424658,2128
2672,2200000,7.912038164839627,False,6.747945205479452,2115
2688,600000,143.13725490196077,True,0.13972602739726028,2119
2710,580000,0.33806174643770553,True,14.997260273972604,2125
2725,625000,394.8317307692308,True,0.14246575342465753,2128
2807,1300000,124.22166666666666,True,0.410958904109589,2124
2809,1755000,68.27715654952075,True,0.8575342465753425,2126
2819,3760000,17.267536704730833,True,5.038356164383561,2124
2823,1550000,53.39749190938512,True,3.3863013698630136,2119
2824,1550000,63.06160432627309,True,6.079452054794521,2119
2880,6225000,11.751198178768272,True,11.432876712328767,2116
2881,3200000,3.7304925803792255,True,13.293150684931506,2116
2912,1800000,8.914669365721997,True,10.150684931506849,2135
2934,380000,2.10766632016632,True,15.813698630136987,2124
2985,3625000,28.29638386648122,True,11.819178082191781,2116
3072,1500000,190.38546365914786,True,2.186301369863014,2129
3074,13000000,748.4911161731206,True,3.6082191780821917,2129
3138,1240000,5.299889073765946,True,4.93972602739726,2134
3149,1105000,18.658625039419743,True,8.687671232876712,2122
3150,1105000,18.658625039419743,True,8.687671232876712,2122
3151,1105000,18.658625039419743,True,8.687671232876712,2122
3266,13750000,81.65883152173912,True,1.0082191780821919,2116
3290,1075000,72.05063131313132,True,1.084931506849315,2128
3380,925000,7.2261898890258935,True,22.21917808219178,2129
3394,2185000,9.663370126401995,True,15.389041095890411,2115
3464,150000,-6.619295700342917,True,10.386301369863014,2115
3475,11200000,81.4347270986275,True,8.583561643835617,2134
3499,799900,6.545530726256984,True,0.4904109589041096,2131
3524,1350000,2.9664310954063606,False,3.8767123287671232,2115
3554,650000,7.770903284671533,True,15.013698630136986,2119
3583,3500000,-18.621865203761754,True,3.495890410958904,2108
3624,2800000,-1.949340659340659,True,2.493150684931507,2116
3626,6900000,130.39566313227883,True,15.761643835616438,2127
3760,2500000,36.686951219512196,True,1.1232876712328768,2127
3764,1050000,13.092313359528488,True,11.156164383561643,2131
3782,775000,13.24933920704846,False,0.6219178082191781,2125
3816,5100000,2.329224075416969,True,7.556164383561644,2118
3826,623000,2001.4166666666667,True,0.00821917808219178,2127
3828,2250000,20.54455916093084,True,8.35890410958904,2130
3848,1400000,13.492140921409215,True,4.043835616438356,2127
3850,975000,10.542316939890709,False,12.534246575342467,2127
3895,4550000,18.408127795527154,True,21.438356164383563,2126
3930,2050000,15.207914082242132,True,11.926027397260274,2128
3932,14200000,0.7258424299952541,True,5.772602739726027,2134
3933,14200000,0.7258424299952541,True,5.772602739726027,2134
4021,1500000,62.160170603674544,True,2.0876712328767124,2128
4023,1150000,24.365448735759934,True,9.860273972602739,2127
4030,150000,2.3685725200560293,True,21.515068493150686,2132
4054,725000,87.6,True,0.18904109589041096,2132
4154,2100000,21.18279098873592,True,2.1890410958904107,2116
4176,1522500,3.122512708787218,False,3.7726027397260276,2210
4269,1475000,52.814393939393945,True,4.158904109589041,2124
4289,2780000,55.52334109429569,True,2.3534246575342466,2128
4291,2050000,12.9261671686747,True,21.83013698630137,2127
4311,9400000,-6.747504025764895,True,1.7013698630136986,2215
4316,365000,6.659564643799472,True,8.306849315068494,2116
4330,1320000,45.1964920486436,False,8.786301369863013,2132
4342,4660000,96.82940503432494,True,2.3945205479452056,2215
4384,900000,71.44608885254839,True,10.052054794520547,2128
4448,795000,3.8153310104529616,True,1.5726027397260274,2129
4463,1100000,9731.356249999999,True,0.021917808219178082,2127
4466,950000,8.380910415149309,True,18.80821917808219,2126
4501,1500000,99.73520636499255,True,11.01917808219178,2126
4673,3700000,127.2904358353511,True,1.1315068493150684,2127
4740,675000,-17.152255639097746,True,1.4575342465753425,2127
4749,1515000,4.95,False,3.6,2110
4793,1000000,11.367828116894346,True,15.843835616438357,2119
4807,1570000,14.908825674690007,False,3.756164383561644,2127
4855,236500,4.332269230769231,True,17.80821917808219,2135
4864,280000,28.364910025706944,True,1.0657534246575342,2124
4887,3875000,2.8075738396624472,False,6.493150684931507,2114
4983,2349000,5.0804608467590855,True,14.624657534246575,2116
4988,2475000,153.0273858921162,True,0.6602739726027397,2127
5061,545000,3.628850259225374,True,8.983561643835616,2130
5065,577000,9.010053054006258,True,20.13972602739726,2126
5069,900000,29.13783927621075,True,10.295890410958904,2136
5096,700000,30.742624924744135,True,4.550684931506849,2124
5097,1,-14.807302231237323,True,6.7534246575342465,2124
5104,1075000,8.914553207267334,True,22.167123287671235,2127
5110,1550000,8.928147342244326,True,17.627397260273973,2127
5148,515000,72.77187500000001,True,0.13150684931506848,2132
5152,1125000,4.272315085666528,True,6.556164383561644,2124
5179,749000,36.554154302670625,True,0.9232876712328767,2124
5215,930000,2.853472412846555,True,19.96164383561644,2132
5248,1285000,34.10915018931426,True,13.024657534246575,2127
5262,1550000,12.837285460643125,True,13.887671232876713,2130
5297,705000,22.73131672597865,True,0.7698630136986301,2116
5299,1850000,12.36789989118607,True,2.5178082191780824,2127
5333,22250000,12.607397959183674,True,2.684931506849315,2127
5350,1935000,3.047708174178762,False,7.1726027397260275,2116
5374,496000,8.50351111651075,False,22.55068493150685,2215
5410,1685000,3.899493670886076,True,5.410958904109589,2127
5433,850000,7.199213033273507,True,19.843835616438355,2127
5441,1750000,-28.786333333333335,True,3.287671232876712,2110
5463,950000,5.770855081363217,True,17.846575342465755,2128
5485,815000,5.779074690051406,False,9.06027397260274,2115
5492,100000,1.4863984362273988,True,16.81917808219178,2136
5513,1050000,14207.883973288815,True,9.846575342465753,2124
5584,1125000,5.297765657987333,False,7.786301369863014,2129
5632,5680000,63.21604754829123,True,3.6876712328767125,2131
5676,825000,49.6890756302521,True,0.32602739726027397,2128
5677,1100000,8.435434539350988,True,7.345205479452055,2127
5703,306120,-0.8435361972951471,False,6.887671232876713,2132
5710,2050000,576.6999999999999,True,0.09315068493150686,2128
5717,5450000,1.9102335164835162,True,1.9945205479452055,2108
5806,975000,5.22708674304419,False,16.73972602739726,2128
5990,545000,4.644139297848244,False,4.838356164383562,2124
6039,13850000,7.814623848515865,True,10.706849315068494,2132
6050,917500,6.390752778360243,False,13.065753424657535,2110
6053,533000,6.042642140468228,False,3.276712328767123,2131
6076,530000,4.571387987012987,False,6.750684931506849,2128
6096,540000,4.1864781448114785,False,16.421917808219177,2119
6202,820000,5.221982076963627,False,5.197260273972603,2132
6209,4862500,4.239554480226931,True,16.41917808219178,2116
6224,1100000,3.918798449612403,False,0.7068493150684931,2122
6263,840000,3.922371261177922,False,17.76986301369863,2119
6298,1300000,6.524457504520795,False,6.06027397260274,2114
6335,2025000,49.96775510204082,False,4.027397260273973,2113
6363,615000,4.322465476591444,False,8.134246575342466,2130
6382,1180000,4.865364025695931,False,10.235616438356164,2116
6392,635000,9.437340876944837,False,3.873972602739726,2132
6414,2900000,7.153767357159116,True,12.035616438356165,2119
6495,984500,9.13359497645212,False,5.235616438356164,2130
6526,935000,1.8944136291600635,False,3.4575342465753423,2129
6556,826000,2.9496043521266073,False,5.53972602739726,2116
6557,826000,2.9496043521266073,False,5.53972602739726,2116
6570,370000,595.0339080459771,False,0.23835616438356164,2121
6617,388000,2.3441466083150986,True,17.528767123287672,2135
6644,1710000,3.7744134572819834,False,6.189041095890411,2118
6645,1430000,8.363714285714286,False,11.506849315068493,2110
6706,61000,-16.46130519165454,False,5.646575342465753,2127
6710,910000,0.9028947368421052,False,3.1232876712328768,2127
6751,510000,6.340808591282375,False,4.336986301369863,2136
6765,2725000,4.760869565217392,True,3.780821917808219,2116
6768,975000,2.174750227066303,False,3.0164383561643837,2122
6770,500000,13.496626180836705,False,4.06027397260274,2125
6799,515000,7.1587797619047615,False,2.7616438356164386,2127
6819,520000,1.389916237113402,False,4.252054794520548,2135
6885,1780000,8.634500194476857,False,7.043835616438356,2130
6912,625000,21.918227215980025,False,2.1945205479452055,2116
6957,1570000,36.946716417910444,True,1.8356164383561644,2127
6972,2940000,3.167849344978166,False,5.019178082191781,2118
6987,949000,10.98034174876847,False,8.898630136986302,2124
7070,662000,-1.9140968266883647,True,6.734246575342466,2108
7075,490000,2.89230352303523,False,5.054794520547945,2124
7116,870000,3.9882691581728955,False,14.515068493150684,2127
7140,699000,4.7127099664053755,False,4.8931506849315065,2127
7175,820000,-1.8270785876993163,False,4.810958904109589,2118
7190,3475000,3.2041447599018578,True,15.632876712328768,2116
7244,610000,2.792443919716647,False,4.641095890410959,2125
7262,590000,3.319472222222222,False,4.931506849315069,2128
7343,1595000,4.496716630977874,False,15.353424657534246,2113
7348,915000,3.353252032520325,False,4.717808219178083,2127
7398,1380000,-0.6058401639344261,False,4.010958904109589,2115
7443,850000,34.89273318872017,False,1.263013698630137,2125
7444,850000,34.89273318872017,False,1.263013698630137,2125
7538,900000,22.260839940535185,True,11.057534246575342,2124
7565,950000,28.848170103092787,False,5.315068493150685,2126
7566,439000,3.801222961730449,False,16.465753424657535,2130
7594,488000,0.0,True,1.5972602739726027,2210
7655,750000,13466.491447789876,False,4.276712328767124,2124
7691,1225000,4.558422698838248,False,6.131506849315069,2132
7828,1900000,2.8440253303964758,False,4.975342465753425,2110
7879,700000,5.183353510895884,False,4.526027397260274,2128
7960,630000,8.706273153865151,False,22.186301369863013,2127
8105,1615000,5.404047163798598,False,4.298630136986302,2111
8116,2530000,7.357631578947369,False,2.0821917808219177,2118
8161,1200000,5.102075351213283,False,12.871232876712329,2129
8240,425000,2.0667735042735043,False,17.95068493150685,2126
8270,1000000,5.228993112495901,False,8.353424657534246,2130
8288,1800000,5.124396463787828,False,8.057534246575342,2467
8294,470000,4.547470588235294,False,2.328767123287671,2124
8305,624000,3.6790340909090906,False,4.821917808219178,2129
8350,814000,5.361713435374149,False,6.443835616438356,2129
8351,814000,5.351096181046676,False,15.495890410958904,2129
8362,636000,5.746726504751848,False,5.189041095890411,2118
8371,5870000,5.795879120879121,True,0.4986301369863014,2116
8401,915000,3818.7861271676297,False,2.3698630136986303,2127
8416,644500,6.016823117982699,False,14.884931506849314,2131
8483,702000,4.563016411997736,False,4.841095890410959,2130
8513,740000,4.557053716766142,False,5.049315068493151,2118
8525,740000,4.021803207628955,False,6.32054794520548,2129
8527,450000,20.23584126189284,False,10.942465753424658,2136
8550,930000,117.74193548387098,False,0.8493150684931506,2124
8551,550000,39.39024151891665,False,19.624657534246577,2136
8670,875000,7.788375768217734,True,15.602739726027398,2134
8681,181601288,1015.6451130561634,True,3.756164383561644,2134
8682,181601288,2405.6907731582787,True,3.756164383561644,2134
8683,181601288,1015.6451130561634,True,3.756164383561644,2134
8684,181601288,7375.193056524773,True,3.926027397260274,2134
8685,181601288,242.07494882292733,True,5.353424657534247,2134
8686,181601288,1708.8321895424838,True,4.191780821917808,2134
8826,1000000,3.4335172413793105,False,3.9726027397260273,2129
8884,437000,6.497287223027541,False,13.23013698630137,2215
8948,390000,1.3905985915492958,False,3.8904109589041096,2115
8982,400000,-13.2486388384755,True,1.5095890410958903,2119
8987,560000,27.28175182481752,True,0.37534246575342467,2119
8989,912000,17.456472239550845,True,8.783561643835617,2121
9009,387000,4.3869741907885365,False,19.213698630136985,2126
9023,965000,16.238154761904763,False,2.3013698630136985,2118
9136,1100000,8.459683544303797,False,15.150684931506849,2128
9145,1395000,4.447253460207613,False,6.3342465753424655,2116
9159,650000,0.0,True,7.767123287671233,2128
9160,650000,0.0,True,7.767123287671233,2128
9280,615000,1.924409044193217,False,2.665753424657534,2129
9292,315000,2.1544002242152462,False,4.887671232876713,2128
9383,850000,7.385807575097954,False,18.87945205479452,2132
9442,760000,10.562784160351992,False,11.208219178082192,2125
9473,270000,10.329797203871564,True,17.832876712328765,2128
9529,999000,14.857430730478589,False,1.0876712328767124,2114
9562,655000,4.296318732525629,False,8.819178082191781,2116
9584,689000,10.24492362982929,False,3.0493150684931507,2126
9604,830000,3.173836366564664,False,17.01095890410959,2132
9674,595000,4.055555555555556,False,6.558904109589041,2127
9719,470000,3.3722826086956523,False,3.5287671232876714,2131
9910,1065000,7.3440201005025125,False,2.7260273972602738,2118
9976,2510000,8.254852320675106,False,2.5972602739726027,2118
10009,667000,13.2074028879398,True,13.471232876712328,2131
10043,2737500,1.410924369747899,True,1.63013698630137,2118
10074,705000,5.667436918990704,False,20.63013698630137,2121
10090,582250,10745.246774193549,True,0.08493150684931507,2121
10101,900000,6.182752195900985,False,10.293150684931506,2116
10119,2075000,4.002868230133289,True,16.23835616438356,2116
10156,725000,6.2287489528064794,False,9.810958904109588,2116
10160,253876,-47.7622418879056,False,1.8575342465753424,2110
10183,815000,12.319295101553166,False,18.345205479452055,2130
10226,999000,4.321844863731656,False,6.534246575342466,2118
10239,655000,8.45048,False,3.4246575342465753,2131
10261,517000,9.703658536585367,False,7.526027397260274,2125
10304,550000,0.7053140096618358,False,3.96986301369863,2113
10322,1140000,19.92467227548425,False,14.002739726027396,2124
10323,910000,6.897510004446421,False,18.484931506849314,2122
10369,1425000,7.05361437993017,False,21.186301369863013,2130
10390,2592500,0.09620377655389456,False,6.964383561643835,2116
10391,1090000,0.36613236814891414,False,5.298630136986302,2116
10392,2226000,2.764820359281437,False,2.745205479452055,2114
10397,567500,6.8678092042186,False,5.715068493150685,2130
10405,715000,3.101502732240437,False,3.0082191780821916,2116
10407,1575000,3.1100886162235857,False,8.038356164383561,2116
10444,573000,6.273212524654832,False,11.112328767123287,2118
10462,2024000,5.256698564593301,False,3.4356164383561643,2116
10495,685000,9.699772658381328,False,9.038356164383561,2136
10588,950000,5.3250121575620035,False,16.9013698630137,2125
10611,835000,12.785825788323447,False,8.775342465753425,2126
10684,538500,5.48706405288352,False,12.01917808219178,2132
10686,955000,2.2282501235788432,False,5.542465753424658,2130
10743,850000,6.113459181171856,False,11.175342465753424,2129
10744,590000,8.66057347670251,False,7.6438356164383565,2132
10847,449000,8.067363786461199,False,9.956164383561644,2130
10864,240000,10.295022867904224,False,20.367123287671234,2131
11045,580000,22.877450408401405,False,4.695890410958904,2126
11049,340000,2.3684935654806965,False,18.095890410958905,2467
11051,360000,11.878971119133574,False,1.5178082191780822,2132
11158,569000,5.218242525421157,False,18.052054794520547,2115
11176,1950000,2.5440863787375414,False,4.123287671232877,2127
11194,237100,9.87252824858757,False,1.9397260273972603,2136
11228,854000,10.31138467731115,False,20.41917808219178,2136
11356,620000,7.183665338645418,False,6.876712328767123,2129
11444,915000,10.401554404145077,False,2.115068493150685,2124
11451,706000,0.8137618010167029,False,3.7726027397260276,2115
11533,1375000,20.46260357610118,True,6.282191780821917,2128
11557,400000,3.927951979931912,False,15.29041095890411,2119
11579,370000,4.877489970347113,False,15.706849315068494,2128
11591,745000,3.721614667095529,False,8.517808219178082,2118
11623,879000,43.84639830508474,False,1.9397260273972603,2129
11626,515000,7.905080213903743,False,8.70958904109589,2122
11652,950000,4.604710884353742,False,8.054794520547945,2115
11663,575000,5.937862318840579,False,13.610958904109589,2115
11710,610000,162.96648351648352,False,0.2493150684931507,2121
11778,243065,3.018052988293284,False,4.446575342465754,2127
11802,395000,10.576231677524431,False,13.457534246575342,2118
11808,731000,3.561795166858458,False,4.761643835616439,2215
11813,660000,4.992918910099527,False,16.791780821917808,2132
11823,1465000,-0.6722621681415929,False,4.953424657534247,2116
11902,2760000,-2.9200000000000004,True,1.4246575342465753,2115
11903,2760000,-2.9200000000000004,True,1.4246575342465753,2115
11904,2760000,-2.9200000000000004,True,1.4246575342465753,2115
11905,2760000,-2.9200000000000004,True,1.4246575342465753,2115
11906,2760000,-2.9200000000000004,True,1.4246575342465753,2115
11912,570000,15.427179080824091,False,1.7287671232876711,2116
11930,650000,3.8472242783123614,False,3.7013698630136984,2136
12006,465000,2.334492818671454,False,6.104109589041096,2215
12062,164518074,5.7539704024544305,True,15.180821917808219,2215
12261,469000,15.524826033565287,False,6.693150684931507,2119
12286,678000,7.763965014577259,False,9.397260273972602,2116
12432,427000,7.975137674117266,False,8.457534246575342,2131
12477,10843166,-6.9997964169381115,True,3.3643835616438356,2127
12522,4850000,20.31484266543267,False,11.841095890410958,2118
12613,435000,3.9346430713857226,True,9.134246575342466,2135
12642,708000,6.983501035809411,False,9.257534246575343,2110
12676,690000,4.392876526458616,False,6.057534246575343,2127
12774,650000,84.32385444743936,False,1.0164383561643835,2126
12776,526250,7.480031821797932,False,17.21917808219178,2128
12864,1580000,25.022574753078068,True,20.24931506849315,2132
12954,705000,8.052412280701754,False,11.243835616438357,2116
12994,407153,5.08820895522388,False,0.9178082191780822,2128
13095,835000,3.9118000925497456,False,5.920547945205479,2135
13104,682500,6.342232375979113,False,4.197260273972603,2131
13119,1025000,4.80740767665019,False,18.843835616438355,2126
13156,1070000,3.7013505908835116,False,4.868493150684931,2127
13182,755000,3.0986564996368915,False,3.7726027397260276,2129
13197,550000,25.531704260651626,False,1.093150684931507,2124
13201,1940000,11.687275747508306,False,12.36986301369863,2129
13202,865000,3.326514032496307,False,3.7095890410958905,2118
13205,599000,-2.008685064935065,False,1.6876712328767123,2210
13222,875000,2.082485625829279,False,6.1945205479452055,2118
13251,642500,4.671235268441729,False,12.553424657534247,2131
13285,750000,4.5270920991117345,False,11.72054794520548,2108
13391,460000,5.7920849420849425,False,7.095890410958904,2130
13404,1600000,16.732978723404255,True,18.8,2132
13406,4995000,120.75656167979002,True,1.0438356164383562,2118
13423,464070,8.472584541062801,False,20.416438356164385,2125
13495,580000,9.904379101463908,False,10.854794520547944,2136
13583,1380000,12.560163834951457,False,4.515068493150685,2136
13614,450000,26.638800424628453,False,10.323287671232876,2122
13690,439000,3.789864029666255,False,2.2164383561643834,2134
13702,727500,2.6133376647484687,False,14.758904109589041,2118
13750,560000,6.296865959498554,False,2.841095890410959,2131
13763,688000,3.77546875,False,5.260273972602739,2127
13776,765000,2.0425902602854746,False,6.526027397260274,2116
13780,3800000,-1.0473457675753228,True,5.728767123287671,2116
13850,510000,9.02228969194313,False,9.24931506849315,2131
13943,899000,11.503564954682778,False,9.068493150684931,2136
14214,725000,3.3794405594405594,False,1.9589041095890412,2135
14244,1125000,9.407777115613825,False,9.194520547945206,2129
14247,359400,11.157777374909355,False,7.556164383561644,2128
14251,575000,4.589338235294118,False,7.079452054794521,2129
14259,550000,1.1498345466578426,False,4.13972602739726,2127
14261,1275000,7.185712524654832,False,11.112328767123287,2116
14303,725000,3.843982895540623,False,4.484931506849315,2118
14355,700000,6.129335071707953,False,8.405479452054795,2127
14373,845000,-18.9745553643144,False,4.7753424657534245,2125
14386,715000,2.8155215857550817,False,16.30958904109589,2126
14398,490000,15.867225201072387,False,2.043835616438356,2124
14418,810000,9.279376046901172,False,6.542465753424658,2122
14491,2100000,24.144491943439657,False,8.331506849315069,2129
14518,2515000,-0.2534722222222222,True,3.9452054794520546,2116
14530,1750000,7.303709349593496,True,2.695890410958904,2132
14531,1750000,7.303709349593496,True,2.695890410958904,2132
14544,1104000,3.5338865836791147,False,3.9616438356164383,2109
14571,4585000,-0.7848906717004877,True,17.416438356164385,2111
14583,850000,6.285590500641848,False,17.073972602739726,2118
14619,1800000,4.328684807256236,False,2.4164383561643836,2116
14655,850000,-0.7229224376731301,False,3.956164383561644,2116
14684,585000,8.36605415860735,False,1.4164383561643836,2128
14728,4600000,6.551686851211073,False,12.668493150684931,2118
14766,640000,4.426791501620453,False,7.608219178082192,2116
14778,2250000,0.7304758800521511,False,8.405479452054795,2116
14861,761000,6.762994159928121,False,12.197260273972603,2129
14892,1245000,12.332909482758621,False,6.3561643835616435,2122
14913,475000,4.424242424242425,False,2.0794520547945203,2122
14919,565999,4.649308628318584,False,4.953424657534247,2130
14997,741000,265.55499495459134,False,13.575342465753424,2129
15038,729000,4.507188713048671,False,18.350684931506848,2129
15189,2500000,10.45015923566879,True,6.021917808219178,2129
15216,800000,9.545131938125568,False,6.021917808219178,2130
15252,1820000,5.305976220275345,False,4.3780821917808215,2115
15282,736000,22.65124201561391,False,7.720547945205479,2124
15313,390000,6.12863913337847,False,4.046575342465753,2128
15345,530000,-0.4109860012172855,False,4.501369863013698,2135
15411,465555,5.020360393832436,False,14.747945205479452,2136
15421,600000,5.4816489782987485,False,17.295890410958904,2129
15428,559000,4.544771428571429,False,4.794520547945205,2131
15526,2850000,3.456077681626082,True,13.613698630136986,2108
15553,6300000,3.5126540126540124,True,8.227397260273973,2109
15554,6300000,3.5126540126540124,True,8.227397260273973,2109
15576,1389500,1.7023378141437755,False,4.6876712328767125,2127
15622,1000000,8.11111111111111,False,2.3917808219178083,2130
15645,800000,4.371653963414634,False,17.972602739726028,2135
15680,360000,9.285886019590382,False,3.0767123287671234,2122
15709,600000,36.895306859205775,True,3.7945205479452055,2127
15710,600000,36.895306859205775,True,3.7945205479452055,2127
15711,1600000,119.67161383285303,False,0.9506849315068493,2108
15717,625000,5.4119358251057825,False,7.76986301369863,2129
15726,565000,4.8000396825396825,False,17.26027397260274,2130
15879,585000,0.8376527050610819,False,3.1397260273972605,2116
15939,545000,2.268025362318841,True,3.0246575342465754,2215
15965,6000000,8.139811522048364,True,15.408219178082192,2114
15972,15500000,-0.7402897415818324,True,3.4986301369863013,2108
16006,1695000,0.5750910746812387,False,3.0082191780821916,2115
16094,1195000,11.576234892275355,False,10.427397260273972,2127
16124,333000,3.0255933721450967,False,6.117808219178082,2130
16134,1222000,10.443055555555555,False,1.1835616438356165,2129
16164,1164500,9.965588271681305,False,22.145205479452056,2132
16206,649000,1.8206391875746712,False,4.586301369863014,2127
16271,885000,1.6795934959349592,False,6.739726027397261,2118
16273,1137500,103.6008108108108,False,0.5068493150684932,2132
16489,925000,6.2446593001841615,False,16.364383561643837,2118
16515,345000,-6.792220067862337,False,5.652054794520548,2115
16531,1000000,6.087681023133346,False,14.567123287671233,2125
16553,535000,5.2702799778964815,False,14.873972602739727,2130
16560,675000,3.164008321775312,False,3.9506849315068493,2130
16671,425000,6.953717948717948,False,2.136986301369863,2131
16717,1956000,14.374099194573972,False,12.926027397260274,2130
16738,920000,4.82851974675912,False,18.175342465753424,2467
16739,442500,4.628585629082647,False,19.293150684931508,2122
16748,635000,27.54880952380952,False,1.3808219178082193,2119
16832,878000,119.83433734939759,False,0.2273972602739726,2131
16851,365000,8.711792452830188,False,3.484931506849315,2122
16918,60000,-11.460130010834236,False,7.586301369863014,2124
16975,720000,5.982681818181819,False,3.0136986301369864,2130
17001,415000,5.36274949083503,False,6.726027397260274,2135
17002,305000,6.733179209183674,False,17.183561643835617,2131
17015,865000,10.268491921005385,False,7.63013698630137,2122
17144,960000,-1.2103133159268928,False,2.0986301369863014,2118
