current_price,previous_price,investor,year_diff
315000,168000,False,18.529774127310063
4800000,3200000,True,7.57015742642026
1225000,605000,False,0.12594113620807665
925000,720000,False,1.3059548254620124
841000,745000,True,1.111567419575633
2600000,460000,True,1.3853524982888432
3450000,580000,True,21.75770020533881
2098500,1055000,True,0.8952772073921971
150000,1100000,False,1.3470225872689938
625000,620000,True,3.7508555783709787
860000,415000,False,15.129363449691992
481000,351000,False,7.813826146475017
535000,355000,False,4.963723477070499
380000,165000,False,9.489390828199863
950000,470000,False,15.822039698836413
1000000,615000,False,6.631074606433949
1315000,1050000,True,0.8815879534565366
3150000,1850000,True,5.908281998631074
6850000,605000,True,1.9603011635865846
2750000,2400000,False,3.34839151266256
950000,410000,True,0.243668720054757
792500,465000,False,13.95482546201232
1325000,645000,False,19.20328542094456
1250000,344000,False,2.3600273785078714
2900000,2237500,False,18.60917180013689
1240000,1520000,True,0.6926762491444216
1150000,452000,False,10.338124572210814
631000,887000,True,0.2135523613963039
631000,278000,True,0.6707734428473648
950000,223000,False,10.494182067077345
795000,315000,False,12.550308008213552
775000,370888,False,2.9842573579739904
1360000,325000,False,6.792607802874743
1350000,800000,True,0.14784394250513347
4000000,1525000,True,1.2758384668035592
4000000,1525000,True,1.2758384668035592
8700000,4350000,True,8.429842573579739
805000,550000,False,4.073921971252567
325000,170000,False,8.451745379876797
750000,381500,False,0.5722108145106092
935000,550000,False,5.8261464750171115
1680000,555758,True,10.193018480492814
2680000,630000,True,0.5694729637234771
465000,429900,True,3.923340177960301
687500,180000,True,5.820670773442847
125000,111000,False,17.31416837782341
541000,284400,False,19.98904859685147
520000,541000,False,19.345653661875428
550000,650000,False,0.8733744010951403
350000,269000,False,21.9958932238193
1100000,1700000,False,0.3668720054757016
1150000,210000,True,11.260780287474333
475000,535000,False,0.12594113620807665
1100000,277000,False,8.550308008213552
2750000,1800000,False,2.00684462696783
1425000,170000,True,10.907597535934292
173000,122500,True,11.698836413415469
1050000,230000,True,11.696098562628336
425000,980000,False,4.75564681724846
1400000,760000,False,3.6030116358658453
725000,1200000,False,0.8295687885010267
175000,160000,False,16.80766598220397
390000,229000,True,15.75085557837098
375000,226000,True,16.39151266255989
1225000,386000,False,16.774811772758383
1825000,1481000,True,3.40041067761807
1003000,560000,False,0.5366187542778919
8600000,7100000,True,3.373032169746749
900000,540000,False,16.528405201916495
3363000,754000,True,7.613963039014374
1575000,1320000,True,5.138945927446954
1575000,1320000,True,5.138945927446954
1575000,1320000,True,5.138945927446954
1575000,1320000,True,5.138945927446954
1575000,1320000,True,5.138945927446954
29030900,15000000,True,4.6242299794661195
1316000,725000,False,1.6454483230663928
290000,195000,False,5.45927446954141
595000,330000,False,14.069815195071868
1700000,1180000,False,6.55441478439425
700000,575000,True,4.944558521560575
450000,157500,False,12.2217659137577
995000,835126,False,4.243668720054757
900000,325000,False,12.550308008213552
900000,357000,False,20.13141683778234
1020000,439998,False,5.478439425051334
752000,850000,False,0.24914442162902123
750000,342500,False,22.001368925393567
900000,755000,True,3.756331279945243
3175000,700000,False,1.4154688569472964
5000000,630000,True,0.7885010266940452
750000,380000,False,4.5366187542778915
601000,842500,False,0.1861738535249829
790000,790000,False,0.008213552361396304
3100000,2800000,True,1.2895277207392197
2375000,2350000,False,1.0732375085557837
740000,551000,False,8.262833675564682
1970000,1725000,False,5.325119780971937
2600000,600000,True,5.412731006160164
700000,455000,True,0.19164955509924708
2675000,755900,True,4.681724845995893
885000,630000,False,0.13689253935660506
1150000,950000,False,1.8562628336755647
1400000,1200000,True,0.9418206707734429
775000,550000,False,3.1457905544147846
1195000,175000,False,21.793292265571527
1200000,795000,True,0.1861738535249829
1215000,500000,True,15.208761122518823
2100000,1600000,True,2.732375085557837
3700000,2650000,True,2.21492128678987
1400000,1300000,True,4.706365503080082
1400000,1300000,True,4.706365503080082
2780000,1995000,False,3.887748117727584
750000,551250,False,3.3921971252566734
1075000,1670000,True,3.0417522245037647
1950000,640000,False,1.9082819986310746
1675000,1230000,False,1.3004791238877482
850000,500000,False,4.139630390143737
700000,1320000,False,4.517453798767967
1000000,665000,False,4.991101984941821
335000,335000,True,0.024640657084188913
1000000,690000,False,1.6016427104722792
710000,560000,True,3.4086242299794662
1825000,920000,True,0.7173169062286106
1100000,1100000,True,16.331279945242983
455700,1195000,False,2.732375085557837
1900000,1350000,True,2.568104038329911
2500000,1500000,False,7.748117727583847
3200000,2060000,True,1.834360027378508
520000,295500,False,11.397672826830938
1150000,496000,False,11.373032169746748
700000,815000,False,3.8521560574948666
655000,584500,False,3.704312114989733
950000,670000,False,16.175222450376456
2445000,279900,True,3.676933607118412
142250000,675000,True,1.7796030116358659
895000,801000,False,0.4791238877481177
1050000,330000,True,11.28268309377139
7500000,5425000,True,13.423682409308693
1785000,1200000,True,4.0629705681040384
1225000,975000,True,2.5270362765229293
1600000,1325000,False,3.57015742642026
828000,452000,False,18.869267624914443
1043000,700000,True,20.511978097193705
675000,395000,False,21.166324435318277
1157770,537500,False,0.8432580424366872
425000,830000,False,1.6700889801505818
1900000,640000,False,6.885694729637235
3800000,1160000,True,1.3442847364818618
410000,410000,False,0.39698836413415467
500000,553000,False,0.813141683778234
780000,610000,False,1.5359342915811087
850000,288000,False,3.167693360711841
450000,380000,True,0.10403832991101986
2950000,3400000,True,2.272416153319644
1375000,582000,False,19.08829568788501
177500,131000,True,13.921971252566735
3338500,2325000,True,2.028747433264887
2500000,1180000,False,12.301163586584531
600000,389000,True,16.28473648186174
2000000,645000,True,6.565366187542779
2000000,1100000,True,0.08487337440109514
1480000,550000,True,12.503764544832306
2100000,300000,True,0.09308692676249145
1100000,620000,False,17.215605749486652
442893,180000,True,4.42984257357974
442893,180000,True,4.42984257357974
2525000,2150000,True,3.759069130732375
1900000,552000,True,0.10677618069815195
1900000,900000,True,0.216290212183436
340000,405000,False,7.003422313483915
670000,690000,False,1.2046543463381245
575000,215000,False,13.73305954825462
550000,360000,False,9.52498288843258
340000,166000,True,16.61327857631759
969000,670000,False,5.166324435318275
660000,200000,False,10.21492128678987
435000,255000,False,5.070499657768652
490000,1430000,False,7.756331279945243
2400000,423000,False,3.679671457905544
1025000,575000,False,11.745379876796715
387000,310000,False,2.351813826146475
925000,860000,False,3.373032169746749
610000,315000,False,9.218343600273785
2355000,500000,False,18.42299794661191
725000,409000,False,16.865160848733744
390000,185000,True,12.030116358658454
380000,710000,True,2.6995208761122518
5048000,4199000,True,0.8706365503080082
1105000,670000,True,7.337440109514032
1410600,595000,True,7.62217659137577
2200000,1425000,False,6.743326488706366
940400,505000,True,7.62217659137577
1550000,476000,True,15.345653661875428
600000,500000,True,0.13963039014373715
883000,585000,False,6.401095140314853
1000000,250000,False,9.234770704996578
200000,3500000,False,3.0882956878850103
1175000,290000,False,21.897330595482547
1400000,262500,True,12.725530458590006
300000,360000,False,2.0479123887748116
255000,172200,True,3.266255989048597
450000,407500,False,2.628336755646817
1100000,495000,False,1.8015058179329226
1300000,855000,True,0.4106776180698152
1755000,1100000,True,0.8569472963723477
420000,422000,False,0.8624229979466119
3760000,2000000,True,5.034907597535934
1550000,550000,True,3.383983572895277
1550000,320000,True,6.075290896646133
616000,337500,False,14.570841889117043
210000,156000,False,22.46406570841889
950000,200000,False,12.763860369609857
289000,490000,False,1.864476386036961
223000,205000,False,3.2032854209445585
425000,410000,False,6.1711156741957565
1211000,2223900,True,5.404517453798768
860000,700000,True,0.3860369609856263
6225000,2645000,True,11.425051334702259
3200000,2125000,True,13.284052019164955
800000,275000,True,13.850787132101301
1800000,940000,True,10.143737166324435
880000,445000,False,10.198494182067078
1250000,208750,True,9.727583846680355
380000,285000,False,15.80287474332649
1450000,675000,False,20.594113620807665
4625000,2450000,True,18.926762491444215
951000,725000,True,15.655030800821356
485000,1150000,False,12.714579055441478
3625000,832500,True,11.811088295687885
640000,573000,True,3.5455167693360714
1735000,1349000,False,0.4353182751540041
1700000,680000,False,17.72210814510609
456500,447500,False,3.159479808350445
1675000,347000,True,12.136892539356605
850000,559900,False,3.540041067761807
1500000,290000,True,2.184804928131417
1600000,4200000,True,16.944558521560573
1606000,500000,False,2.0369609856262834
751000,1450000,False,0.15331964407939766
1200000,670000,False,3.488021902806297
2280000,2050000,True,0.785763175906913
1240000,975000,True,4.936344969199179
5000000,3750000,True,0.9609856262833676
1136900,1200000,False,1.103353867214237
900000,749900,False,13.73305954825462
2000000,1440000,True,0.9418206707734429
1105000,420000,True,8.681724845995893
1105000,420000,True,8.681724845995893
1105000,420000,True,8.681724845995893
1750000,935000,True,17.505817932922657
585000,510000,False,17.31416837782341
210000,165000,True,3.0882956878850103
1500000,925400,False,19.255304585900067
2315000,1600000,True,1.2402464065708418
850000,365000,False,14.395619438740589
1950000,781000,True,0.9856262833675564
720000,500000,False,2.652977412731006
1049000,635000,False,10.121834360027378
566000,348000,False,9.39356605065024
485000,287000,False,18.255989048596852
750000,265000,False,22.132785763175907
360000,394000,False,7.134839151266256
1075000,600000,True,1.0841889117043122
635000,437900,False,15.671457905544148
890000,800000,True,3.5044490075290895
1075000,255000,False,2.8939082819986313
3450000,1515000,True,5.070499657768652
596000,445000,False,15.23066392881588
325000,315000,False,16.933607118412045
400000,365000,False,1.943874058863792
952500,605000,True,5.341546885694729
1400000,120000,False,20.9637234770705
925000,1090000,False,0.49828884325804246
575000,480000,True,0.4216290212183436
1100490,415000,False,9.32785763175907
2185000,875000,False,15.378507871321013
1900000,385000,False,8.123203285420944
510000,210000,False,0.05475701574264202
370000,315000,False,4.295687885010267
1875000,670000,False,2.9869952087611225
680000,300000,False,0.6543463381245722
799900,775000,True,0.49007529089664614
1575000,1175000,False,9.25119780971937
610000,390000,False,17.349760438056126
313700,313700,True,2.2505133470225873
1150000,410000,False,21.201916495550993
1350000,1200000,True,3.8740588637919235
429000,203000,True,2.7953456536618755
230000,676000,False,2.0479123887748116
975000,975000,False,2.3901437371663246
630000,275000,False,7.3347022587268995
650000,300000,False,15.003422313483915
500000,410000,True,0.7912388774811773
802000,370000,False,11.846680355920602
560000,323000,False,10.04517453798768
3500000,9750000,True,3.4934976043805612
1370000,575000,False,1.5879534565366187
700000,617000,True,0.04106776180698152
6100000,3100000,True,8.952772073921972
925000,500000,False,14.965092402464066
950000,430000,False,0.8295687885010267
2800000,2912500,False,2.4914442162902124
270000,239000,True,1.4784394250513346
777000,435000,False,5.708418891170431
542500,230000,False,20.889801505817932
2850000,765000,False,5.3114305270362765
1190000,560000,False,15.71252566735113
1174500,750000,False,0.785763175906913
545000,479900,False,14.403832991101986
2200000,900000,True,14.609171800136892
2500000,1758000,True,1.1225188227241616
1050000,425000,True,11.148528405201917
900000,400000,False,12.188911704312115
515000,330000,True,12.810403832991103
735000,360000,False,10.934976043805612
775000,716000,False,0.621492128678987
600000,404000,False,18.209445585215605
875000,600000,False,15.756331279945243
736500,350000,True,13.834360027378509
4000000,1500000,True,7.868583162217659
670000,600000,True,0.5968514715947981
623000,535000,True,0.008213552361396304
2250000,825000,True,8.353182751540041
3100000,2430000,False,4.887063655030801
400000,295000,False,15.118412046543463
1400000,900000,True,4.041067761806982
1000000,560000,True,7.994524298425736
975000,420000,False,12.525667351129364
705000,277000,False,10.42299794661191
925000,625000,False,2.6995208761122518
915000,350000,False,16.032854209445585
753000,700000,False,0.29021218343600275
355000,243100,False,20.008213552361397
517500,385000,False,17.21013004791239
4550000,918000,True,21.423682409308693
250000,1200000,False,9.25119780971937
825000,465000,False,8.41889117043121
2010000,650000,False,8.451745379876797
559000,715000,False,2.00684462696783
425000,348000,False,16.525667351129364
1500000,700000,False,0.7693360711841205
335000,815000,False,6.3874058863791925
620000,350000,False,4.199863107460644
2625000,399000,False,4.292950034223135
795000,700000,True,0.6516084873374401
14200000,13500000,True,5.768651608487337
750000,399900,True,18.105407255304584
665000,339000,True,14.948665297741274
1450000,425000,False,8.944558521560575
1700000,1175000,False,4.060232717316906
560000,420000,False,7.279945242984257
4200000,430000,True,7.394934976043806
1570000,637000,True,2.088980150581793
100000,491000,False,3.9863107460643397
1050000,750000,True,3.9534565366187544
700000,469000,False,10.765229295003422
1300000,600000,True,18.691307323750856
650000,320000,False,22.409308692676248
1350000,334000,False,14.124572210814511
1500000,650000,True,2.086242299794661
1150000,337000,False,9.853524982888432
300000,384000,False,15.901437371663244
300000,220000,False,22.43668720054757
1200000,810000,False,2.839151266255989
550000,343000,False,17.117043121149898
6557625,850000,True,1.3908281998631074
537500,803000,False,5.155373032169747
550000,320000,False,12.202600958247775
600000,252500,False,9.221081451060916
200000,168000,False,10.674880219028063
725000,622000,True,0.188911704312115
1225000,690000,False,11.770020533880903
600000,299900,False,20.27378507871321
522500,374500,False,11.16495550992471
2975000,1500000,False,20.21902806297057
955000,525000,True,0.5393566050650239
650000,190000,False,6.11088295687885
650000,650000,False,5.232032854209446
350000,330000,False,0.057494866529774126
600000,360000,False,18.97056810403833
425000,255500,False,8.659822039698836
401000,385200,False,8.164271047227926
1300000,850000,False,6.74880219028063
1300000,496900,False,22.154688569472963
1829000,695000,False,0.33675564681724846
2100000,1425000,False,2.187542778918549
938000,465000,False,16.48186173853525
950000,650000,True,1.1882272416153319
154000000,53658000,True,20.23545516769336
460410,257250,False,3.4496919917864477
1235000,305000,False,19.753593429158112
430000,225000,False,22.0041067761807
1522500,1350000,False,3.7700205338809036
1125000,670000,False,17.34428473648186
1100000,503900,True,5.4811772758384665
1550000,1100000,False,4.435318275154004
7700000,225000,True,7.214236824093087
894000,585000,False,17.322381930184804
1078000,107500,False,8.56125941136208
1475000,460000,False,4.15605749486653
1450000,621000,True,0.8240930869267625
2780000,1200000,True,2.351813826146475
2050000,535000,False,21.815195071868583
4500000,1905000,True,7.958932238193018
9400000,10500000,True,1.700205338809035
365000,235000,False,8.301163586584531
800000,172400,True,2.9322381930184807
800000,172400,True,2.9322381930184807
1050000,475000,True,8.260095824777549
500000,300000,True,0.216290212183436
1320000,765000,False,3.2197125256673513
3449900,1700000,False,12.125941136208077
2000000,950000,False,1.1882272416153319
4660000,1400000,True,2.3928815879534566
655000,460000,False,5.270362765229295
399000,368888,False,1.0924024640657084
770000,525000,False,0.10130047912388775
900000,110000,True,10.04517453798768
678000,605000,True,2.8281998631074607
750000,320000,False,8.752908966461328
630000,293000,False,9.478439425051334
475000,720000,False,1.538672142368241
1265000,830000,False,6.291581108829569
775000,14388560,False,2.3709787816563996
3000000,1027500,True,1.8672142368240932
420000,270000,False,19.789185489390828
900000,2565000,False,2.940451745379877
700000,135000,False,20.763860369609855
950000,1284342,False,13.568788501026694
825000,525000,False,8.996577686516085
795000,750000,False,1.571526351813826
635000,315500,False,8.895277207392198
550000,360000,False,11.463381245722108
250000,300000,False,11.255304585900069
780000,315000,False,21.56331279945243
1200000,400000,False,8.922655715263518
1515000,1050000,False,6.532511978097194
1050000,750000,True,4.167008898015058
540000,308000,False,17.83709787816564
1730000,922000,True,5.560574948665297
1200000,680000,True,3.383983572895277
770000,1115000,False,8.607802874743326
1942500,800000,True,4.681724845995893
950000,368750,False,18.795345653661876
900000,947500,True,3.671457905544148
1750000,1300000,False,17.95482546201232
1050000,655000,True,2.4695414099931554
2450000,350000,True,0.0054757015742642025
1500000,655000,False,2.327173169062286
143000,111500,False,13.637234770704996
660000,475500,True,10.182067077344286
532500,445000,False,1.4127310061601643
2765000,1825000,False,4.6652977412731005
550000,440000,False,7.7180013689253935
529000,535000,False,3.8822724161533197
975000,1475000,True,6.639288158795345
442000,398919,False,9.768651608487337
750000,465000,False,0.7419575633127995
800000,600000,False,3.6112251882272415
1208000,550000,False,0.3531827515400411
1025000,641000,True,4.139630390143737
1070000,385000,True,9.388090349075975
675000,280000,False,5.5715263518138265
2373000,1250000,False,15.759069130732374
1475000,885000,False,1.0759753593429158
1075000,725000,False,3.2854209445585214
3700000,1510000,True,1.1307323750855578
1550000,1049505,False,18.661190965092402
2495000,1650000,False,21.00205338809035
875000,427000,False,18.90759753593429
221000,200000,False,6.023271731690623
1200000,650000,False,3.468856947296372
838300,300000,False,9.084188911704311
1200000,1040000,True,0.07392197125256673
2632500,750000,True,3.6084873374401094
580000,490000,False,10.03148528405202
750000,680000,True,0.7611225188227242
1150000,375000,False,13.262149212867898
1515000,1275000,True,3.597535934291581
1000000,357000,False,15.832991101984941
1046000,2325000,False,0.2546201232032854
1570000,1000000,True,3.753593429158111
890000,660000,False,3.463381245722108
1198052,620000,True,0.459958932238193
236500,133500,False,17.796030116358658
755000,610000,False,0.16700889801505817
1765000,1335000,True,4.210814510609172
500000,192400,False,20.27378507871321
3750000,860000,True,2.0643394934976045
2450000,2450000,True,1.702943189596167
699000,1175000,False,4.783025325119781
1625000,357000,False,6.683093771389459
3875000,3250000,True,6.48870636550308
375000,200000,False,20.503764544832308
1110000,915000,False,16.76659822039699
1260000,490000,False,0.3887748117727584
1000000,800000,False,1.4757015742642026
1925000,1250000,True,2.026009582477755
875000,216000,False,10.236824093086927
7000000,349000,True,6.822724161533197
1250000,613000,False,7.266255989048597
625000,539900,False,6.228610540725531
750750,460000,False,0.49555099247091033
3775000,1050000,True,1.6454483230663928
812500,268900,False,9.69199178644764
915000,480000,True,9.169062286105408
2349000,1340000,False,14.614647501711156
2475000,1225000,True,0.6598220396988365
2300000,841000,True,2.086242299794661
1000000,460000,False,1.7796030116358659
650000,535000,False,5.579739904175223
569024,450000,True,19.66050650239562
380000,535000,True,1.1416837782340863
2525000,2090000,True,4.024640657084189
710000,425500,False,5.8726899383983575
3300000,1700000,False,10.986995208761122
545000,411000,False,8.97741273100616
577000,205000,False,20.125941136208077
1300000,1360000,True,1.0924024640657084
700000,291794,True,4.547570157426421
350000,185000,False,12.15605749486653
1075000,360000,False,22.151950718685832
1550000,599900,False,17.61533196440794
725000,645000,False,0.11498973305954825
935000,249000,False,7.572895277207392
600000,725000,True,14.349075975359343
500000,198000,False,10.72416153319644
1670000,1200000,True,17.804243668720055
1000000,345000,False,11.31006160164271
515000,470000,True,0.13141683778234087
1125000,872000,True,6.551676933607118
7900000,1595000,True,15.761806981519507
915000,525000,False,0.8432580424366872
1025000,1150000,True,2.4531143052703626
400000,950000,False,6.422997946611909
1925000,534000,False,0.9117043121149897
5876000,2119500,True,6.828199863107461
1202000,660000,False,7.909650924024641
749000,560000,False,0.9226557152635181
930000,592500,False,19.94798083504449
700000,348000,False,5.582477754962355
515000,410000,False,2.308008213552361
800000,460000,True,0.5201916495550992
3150000,877000,False,2.2806297056810405
1285000,235667,False,13.015742642026009
1550000,338000,True,10.329911019849419
640000,165000,False,20.257357973990416
550000,372500,False,0.5667351129363449
562500,415000,False,2.6584531143052703
1150000,2500000,False,0.9664613278576317
330000,567500,False,0.7063655030800822
1265000,865566,False,8.041067761806982
499000,720000,False,3.8603696098562628
705000,600000,True,0.7693360711841205
1850000,1400000,True,2.516084873374401
1830000,1160000,True,2.8747433264887063
1935000,1575000,False,7.167693360711842
1025000,575000,False,6.852840520191649
990000,875000,False,15.33744010951403
496000,170000,False,22.535249828884325
950000,1351000,False,0.7091033538672142
1500000,450000,False,20.095824777549623
1200000,699500,True,5.368925393566051
1685000,1380000,False,5.4072553045859
850000,350000,False,19.83025325119781
2200000,1550000,True,3.2251882272416155
6600000,2550000,True,7.227926078028747
725000,395500,False,19.652292950034223
950000,468000,True,17.83436002737851
350000,691000,False,10.132785763175907
1350000,726250,False,9.930184804928132
815000,534900,False,9.05407255304586
560000,485000,False,1.9657768651608487
14948000,320000,True,16.136892539356605
750000,975000,False,6.242299794661191
625000,550000,False,14.028747433264886
5765000,599500,True,0.6516084873374401
478000,235000,False,6.707734428473648
620000,465400,False,4.462696783025325
200000,125000,False,7.991786447638604
775000,515000,True,3.6030116358658453
1600000,1200000,False,5.503080082135524
975000,385000,False,2.6776180698151952
1000000,382000,False,7.227926078028747
219600,182000,False,16.18343600273785
470000,307000,False,3.07460643394935
990000,720000,False,8.432580424366872
910000,565000,False,5.478439425051334
790000,220000,True,12.982888432580424
1125000,790888,False,7.780971937029432
600000,1275000,False,2.212183436002738
900000,270000,False,6.176591375770021
1100000,1105000,True,2.2559890485968515
875000,355000,False,6.55441478439425
5680000,1700000,True,3.685147159479808
1060000,962000,False,4.65160848733744
1000000,1527000,False,2.3326488706365502
2100000,1300000,False,5.3990417522245036
995000,660000,False,18.099931553730322
2480000,1920000,True,5.538672142368241
825000,710000,True,0.3258042436687201
1100000,675000,False,7.340177960301164
850000,875000,False,0.09034907597535935
650000,425000,True,18.17932922655715
306120,325000,False,6.882956878850103
215000,262500,True,3.2306639288158796
90000000,64250000,True,3.8329911019849416
2050000,1325000,True,0.09308692676249145
5450000,5200000,True,1.9931553730321698
1000000,499000,False,9.73305954825462
925000,200000,True,20.145106091718002
1800000,1850000,True,3.490759753593429
360000,417500,False,2.2861054072553046
460000,665000,True,0.14510609171800137
1750000,786500,True,5.100616016427105
649300,537500,True,0.2026009582477755
745000,705000,False,5.522245037645448
910000,900000,True,0.09034907597535935
550000,356000,False,17.6290212183436
550000,365000,False,5.943874058863792
635000,539000,False,5.160848733744011
470000,343000,False,4.75564681724846
975000,520000,False,16.72826830937714
785000,515000,False,5.021218343600274
1130000,535573,False,21.51129363449692
185000,139000,False,18.910335386721425
1675000,1295000,False,5.065023956194388
262500,350000,True,1.83709787816564
533800,350000,True,11.23066392881588
979000,705000,True,5.620807665982204
649000,1275000,True,0.9418206707734429
392000,200000,False,9.00205338809035
